date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2022-10-03,1513,3607921,204450392,56.1,57.4,56.0,56.2,-0.7,2917
2022-10-04,1513,8713223,497468946,57.7,58.3,56.1,57.2,1.0,4680
2022-10-05,1513,7875783,455020898,57.9,58.5,57.0,57.0,-0.2,4989
2022-10-06,1513,3613483,207505216,57.5,57.8,57.1,57.5,0.5,2267
2022-10-07,1513,4279450,246071392,57.4,58.1,57.0,57.1,-0.4,2962
2022-10-11,1513,4794261,270202154,56.0,56.9,55.5,56.4,-0.7,3382
2022-10-12,1513,7846308,436483688,56.4,56.5,54.9,56.1,-0.3,4552
2022-10-13,1513,12320539,666115874,56.4,56.8,52.9,53.2,-2.9,6924
2022-10-14,1513,7169825,399117963,55.1,56.6,54.9,55.4,2.2,4260
2022-10-17,1513,7889158,426331838,55.0,55.2,53.2,54.5,-0.9,5104
2022-10-18,1513,4785324,260424049,55.2,55.2,53.7,54.4,-0.1,2944
2022-10-19,1513,5352826,293949211,54.8,55.6,54.2,54.2,-0.2,2861
2022-10-20,1513,6797661,359409187,54.2,54.2,52.3,52.8,-1.4,4396
2022-10-21,1513,4266040,224080136,52.7,53.1,52.0,52.1,-0.7,2509
2022-10-24,1513,5971981,314678952,53.1,53.8,52.0,52.0,-0.1,3587
2022-10-25,1513,5788272,297032852,52.1,52.2,50.6,51.1,-0.9,3649
2022-10-26,1513,7934008,400096682,51.1,51.3,50.0,50.0,-1.1,4371
2022-10-27,1513,5424670,274389789,50.3,51.1,50.1,50.7,0.7,3273
2022-10-28,1513,6127637,304724079,50.2,50.6,49.05,49.05,-1.65,4717
2022-10-31,1513,5163737,255714120,49.5,49.95,49.2,49.4,0.35,3021
2022-11-01,1513,12683644,656313900,49.55,52.9,49.45,52.4,3.0,7390
2022-11-02,1513,9009597,470124449,52.1,53.1,51.6,52.2,-0.2,4986
2022-11-03,1513,5559126,290302376,51.3,52.9,51.0,52.8,0.6,3084
2022-11-04,1513,7709564,408508569,52.8,53.7,52.1,53.0,0.2,4615
2022-11-07,1513,5357408,285515789,53.4,53.8,52.7,53.5,0.5,3179
2022-11-08,1513,6811819,365606657,53.8,54.5,52.8,52.9,-0.6,4054
2022-11-09,1513,4755391,252057980,53.0,53.4,52.7,53.1,0.2,2912
2022-11-10,1513,8122248,421660828,52.6,53.0,51.4,51.8,-1.3,4797
2022-11-11,1513,10141942,527625049,52.9,52.9,51.4,51.7,-0.1,5760
2022-11-14,1513,7127947,373377488,51.9,52.8,51.5,52.5,0.8,4103
2022-11-15,1513,13373923,710491054,53.0,54.1,52.4,53.2,0.7,7203
2022-11-16,1513,11497334,601659122,53.4,53.4,52.0,52.2,-1.0,6327
2022-11-17,1513,28489799,1548185059,52.5,55.6,52.1,55.4,3.2,15170
2022-11-18,1513,19046270,1041788247,55.2,55.6,53.8,54.2,-1.2,11576
2022-11-21,1513,21990856,1221929729,54.2,56.4,53.6,55.7,1.5,12067
2022-11-22,1513,16933481,938817837,56.0,56.4,54.7,55.1,-0.6,10056
2022-11-23,1513,8494124,466957644,55.5,55.6,54.5,54.6,-0.5,5136
2022-11-24,1513,13657715,761856029,55.0,56.2,54.9,55.8,1.2,7406
2022-11-25,1513,42519517,2458211864,56.6,59.2,56.3,57.2,1.4,23269
2022-11-28,1513,20691352,1192490304,56.6,58.5,56.4,58.5,1.3,10358
2022-11-29,1513,14950359,868821977,58.1,58.7,57.7,57.9,-0.6,7681
2022-11-30,1513,16379968,958425464,57.8,59.0,57.7,58.9,1.0,8202
2022-12-01,1513,22314803,1337700851,59.8,61.0,59.1,59.3,0.4,11563
2022-12-02,1513,80916291,5155070879,60.4,65.2,60.3,65.2,5.9,36857
2022-12-05,1513,40187302,2620137167,65.9,65.9,64.1,64.8,-0.4,22504
2022-12-06,1513,81454031,5375858995,65.1,68.5,63.5,64.5,-0.3,47556
2022-12-07,1513,32501776,2063104937,64.3,65.2,62.3,62.8,-1.7,16825
2022-12-08,1513,15375626,969211775,63.0,63.6,62.3,63.1,0.3,9630
2022-12-09,1513,14144673,900878964,63.9,64.5,62.9,63.7,0.6,9867
2022-12-12,1513,14634022,943192134,64.3,65.2,63.8,64.0,0.3,8803
2022-12-13,1513,20542067,1331505800,64.6,66.1,63.6,63.6,-0.4,12142
2022-12-14,1513,31484960,2069081447,64.3,66.5,63.9,66.5,2.9,16944
2022-12-15,1513,49278992,3334200729,66.9,68.9,65.7,68.5,2.0,25940
2022-12-16,1513,31227552,2121637983,67.6,68.8,67.0,68.3,-0.2,17658
2022-12-19,1513,23179723,1533852348,67.8,67.9,65.2,66.0,-2.3,15910
2022-12-20,1513,28454112,1856128515,65.7,66.8,64.0,64.0,-2.0,12439
2022-12-21,1513,14779495,970439185,65.4,66.2,64.8,65.5,1.5,8742
2022-12-22,1513,12686230,838407494,66.4,66.7,65.2,65.9,0.4,6551
2022-12-23,1513,12514992,828523613,65.3,67.0,65.1,66.0,0.1,7056
2022-12-26,1513,9998618,665852335,66.0,67.2,65.9,66.5,0.5,6040
2022-12-27,1513,22709137,1531858057,67.3,68.4,66.5,67.4,0.9,12295
2022-12-28,1513,11183281,754636733,67.0,68.2,66.8,67.0,-0.4,6911
2022-12-29,1513,11351298,754492116,66.6,67.3,65.5,67.0,0.0,6897
2022-12-30,1513,10299693,696783580,68.0,68.2,67.2,67.2,0.2,6438
2023-01-03,1513,57810013,4118405811,67.1,73.8,67.0,72.1,4.9,31427
2023-01-04,1513,93120649,6958479545,72.6,77.4,72.5,74.0,1.9,52123
2023-01-05,1513,45233329,3280694990,74.5,74.8,71.3,71.9,-2.1,25744
2023-01-06,1513,26295561,1883598396,71.7,72.7,70.5,72.7,0.8,14761
2023-01-09,1513,23935644,1736966240,72.6,73.5,71.1,73.2,0.5,13691
2023-01-10,1513,18574671,1345306102,72.4,73.1,71.7,72.4,-0.8,10736
2023-01-11,1513,20448466,1494013168,72.9,74.2,71.9,72.0,-0.4,12271
2023-01-12,1513,11732062,840319957,72.0,72.5,70.8,71.2,-0.8,7292
2023-01-13,1513,9508943,673472404,71.2,71.8,70.2,70.6,-0.6,5933
2023-01-16,1513,7639666,543770753,70.5,71.7,70.2,71.6,1.0,4679
2023-01-17,1513,25847039,1891460541,71.6,73.9,71.5,73.1,1.5,15288
2023-01-30,1513,27564357,2060042543,74.1,76.7,72.8,75.5,2.4,16540
2023-01-31,1513,53176922,4211083792,75.4,81.6,75.2,81.0,5.5,30730
2023-02-01,1513,30905530,2490881225,80.8,82.2,79.0,80.2,-0.8,20084
2023-02-02,1513,30976765,2509971704,80.5,83.3,79.7,79.8,-0.4,18371
2023-02-03,1513,21362255,1676655589,79.6,79.9,77.9,78.1,-1.7,13301
2023-02-06,1513,11779496,923941708,78.0,79.2,77.7,78.4,0.3,7465
2023-02-07,1513,11145975,881365761,78.3,79.7,78.3,79.2,0.8,6848
2023-02-08,1513,19529388,1561843286,80.7,81.1,79.2,79.2,0.0,11121
2023-02-09,1513,44298000,3637704650,79.9,83.4,79.7,82.0,2.8,25993
2023-02-10,1513,31335776,2593409268,82.7,84.2,81.2,81.9,-0.1,19386
2023-02-13,1513,16784626,1378635821,81.3,83.4,80.4,83.0,1.1,10290
2023-02-14,1513,24562757,2062143517,83.4,84.7,82.8,84.1,1.1,14059
2023-02-15,1513,94627468,8345114197,84.9,91.9,84.8,86.5,2.4,57687
2023-02-16,1513,41028551,3605704031,87.8,88.8,87.1,87.8,1.3,25782
2023-02-17,1513,46107434,4120179921,87.2,91.2,86.8,90.7,2.9,28362
2023-02-20,1513,42496141,3881702402,91.2,93.4,89.2,92.1,1.4,25752
2023-02-21,1513,65645736,6250315006,93.2,97.5,93.2,96.4,4.3,41401
2023-02-22,1513,39699449,3777023984,95.0,97.3,93.5,94.2,-2.2,27009
2023-02-23,1513,30088681,2890455066,94.5,97.4,94.5,95.7,1.5,19066
2023-02-24,1513,26866624,2573993721,96.6,97.5,94.1,94.9,-0.8,18273
2023-03-01,1513,19027104,1821509543,94.9,96.5,94.5,96.5,1.6,11276
2023-03-02,1513,25359854,2449681190,97.1,98.5,95.2,96.1,-0.4,16963
2023-03-03,1513,21429298,2060183359,97.4,98.0,94.2,94.6,-1.5,14103
2023-03-06,1513,16666971,1608279126,95.5,97.1,95.5,97.0,2.4,10396
2023-03-07,1513,36497433,3609917981,97.1,101.0,97.1,98.5,1.5,24006
2023-03-08,1513,34830581,3494793829,98.7,101.5,98.6,100.5,2.0,21253
2023-03-09,1513,41301243,4103683209,102.0,103.0,96.6,100.5,0.0,26566
2023-03-10,1513,31378452,3052316187,98.4,99.6,95.2,96.9,-3.6,21409
2023-03-13,1513,23375689,2225747244,95.9,96.8,93.5,95.5,-1.4,14338
2023-03-14,1513,19930130,1911612429,95.9,97.4,94.6,94.7,-0.8,13972
2023-03-15,1513,16379090,1567385547,96.3,97.0,94.7,95.0,0.3,10806
2023-03-16,1513,26168937,2440608065,95.1,95.5,91.5,93.2,-1.8,17296
2023-03-17,1513,17931833,1686258896,94.7,95.1,92.7,94.9,1.7,11640
2023-03-20,1513,29421931,2875734638,95.7,99.2,95.2,98.8,3.9,18995
2023-03-21,1513,26546331,2648059887,100.5,101.5,98.5,98.5,-0.3,16876
2023-03-22,1513,20310952,1994831340,100.0,100.5,97.0,97.0,-1.5,13684
2023-03-23,1513,12565536,1213362720,96.5,97.9,95.7,95.9,-1.1,9853
2023-03-24,1513,10373741,998757342,97.0,97.2,95.8,95.9,0.0,7102
2023-03-27,1513,13981304,1331139440,96.0,97.0,94.4,94.5,-1.4,10772
2023-03-28,1513,10746235,1017026583,94.5,95.4,93.6,94.8,0.3,7227
2023-03-29,1513,9282705,885286807,95.0,96.4,94.3,94.7,-0.1,6754
2023-03-30,1513,7506763,715835036,95.2,96.0,94.4,96.0,1.3,5616
2023-03-31,1513,13165144,1247079959,96.3,96.4,94.3,94.6,-1.4,9057
2023-04-06,1513,7842801,748938548,94.8,96.4,94.3,95.7,1.1,5478
2023-04-07,1513,30850362,3010758250,96.2,98.7,96.0,96.8,1.1,19554
2023-04-10,1513,47429949,4738007185,97.5,102.0,97.5,101.5,4.7,30662
2023-04-11,1513,78478597,8381906928,102.0,110.0,101.5,108.0,6.5,46558
2023-04-12,1513,96336454,10977333955,110.0,117.0,110.0,115.0,7.0,51387
2023-04-13,1513,73436593,8078156815,115.5,116.0,107.0,108.0,-7.0,39864
2023-04-14,1513,35012206,3722423973,108.0,109.0,105.0,105.5,-2.5,22298
2023-04-17,1513,36788504,4000937118,106.0,110.5,105.5,109.0,3.5,20811
2023-04-18,1513,22770894,2486215737,109.0,111.0,107.5,109.0,0.0,13941
2023-04-19,1513,15141267,1638437807,110.0,110.5,106.5,108.0,-1.0,9456
2023-04-20,1513,17841160,1921567179,109.5,110.5,105.5,105.5,-2.5,11408
2023-04-21,1513,24142025,2494334687,104.5,106.5,101.5,102.5,-3.0,13198
2023-04-24,1513,13185811,1380188226,103.0,106.5,102.5,105.0,2.5,8227
2023-04-25,1513,21695769,2239601692,105.0,107.0,100.5,102.5,-2.5,13497
2023-04-26,1513,10997116,1127659818,102.5,104.0,101.0,103.0,0.5,7083
2023-04-27,1513,13239166,1337669298,103.0,103.5,99.1,101.0,-2.0,8764
2023-04-28,1513,10688626,1088363607,103.0,104.0,100.5,101.5,0.5,6920
2023-05-02,1513,37364492,3991399665,102.5,109.0,102.5,108.0,6.5,22115
2023-05-03,1513,24970666,2648805417,106.0,109.0,103.5,105.5,-2.5,15300
2023-05-04,1513,24085096,2600111971,105.5,109.5,105.0,109.5,4.0,15496
2023-05-05,1513,17583608,1894797386,109.5,110.0,106.0,108.0,-1.5,10801
2023-05-08,1513,38502935,4252352445,109.0,112.0,108.0,110.5,2.5,23701
2023-05-09,1513,42739815,4507802972,109.5,110.0,102.5,103.5,-7.0,27640
2023-05-10,1513,17204051,1799041318,103.0,106.0,102.5,106.0,2.5,9551
2023-05-11,1513,15783253,1618630331,105.0,105.5,101.0,101.0,-5.0,11313
2023-05-12,1513,16303333,1690536372,102.0,105.0,102.0,104.5,3.5,9857
2023-05-15,1513,12329642,1290706814,104.5,106.0,103.5,104.5,0.0,8066
2023-05-16,1513,10970934,1150425208,104.5,106.0,103.5,105.0,0.5,6962
2023-05-17,1513,11691634,1236452456,105.5,107.5,104.5,105.0,0.0,7855
2023-05-18,1513,35980678,3896572919,106.0,110.0,105.5,108.0,3.0,22751
2023-05-19,1513,34998108,3841425242,110.5,112.5,108.0,109.0,1.0,22902
2023-05-22,1513,78553049,9125323908,109.5,119.0,109.5,117.0,8.0,41788
2023-05-23,1513,56414089,6510125662,118.0,119.0,113.0,114.0,-3.0,35050
2023-05-24,1513,29237499,3273481563,114.0,114.0,110.5,112.5,-1.5,18543
2023-05-25,1513,32490946,3719353444,113.5,116.0,112.5,112.5,0.0,20782
2023-05-26,1513,18999384,2129103299,113.0,114.0,110.5,112.0,-0.5,12533
2023-05-29,1513,18482684,2108178561,113.0,116.0,112.5,113.5,1.5,11951
2023-05-30,1513,13991979,1573649915,115.0,115.0,111.0,112.0,-1.5,9629
2023-05-31,1513,23764201,2716577531,113.0,115.5,112.5,114.5,2.5,14713
2023-06-01,1513,15064086,1726586252,115.5,116.5,113.5,113.5,-1.0,9606
2023-06-02,1513,58149957,6880499079,115.5,121.0,115.0,117.0,3.5,36605
2023-06-05,1513,28960789,3388354984,118.5,119.5,114.5,115.0,-2.0,19459
2023-06-06,1513,13945845,1587875093,116.0,116.0,112.5,113.5,-1.5,10273
2023-06-07,1513,11885635,1364697810,114.5,116.0,113.5,115.5,2.0,7695
2023-06-08,1513,37097081,4363946149,118.5,120.0,114.5,115.5,0.0,22646
2023-06-09,1513,13715568,1576718176,117.0,117.5,113.5,114.5,-1.0,9257
2023-06-12,1513,16986421,1905290961,114.5,114.5,111.0,112.0,-2.5,12036
2023-06-13,1513,9946306,1118134481,112.5,113.5,111.0,113.0,1.0,7379
2023-06-14,1513,10925877,1236199767,113.5,115.0,112.0,112.5,-0.5,7430
2023-06-15,1513,20514317,2360728036,112.5,116.5,112.0,116.5,4.0,13779
2023-06-16,1513,51555208,6409067899,118.5,128.0,118.0,128.0,11.5,29721
2023-06-19,1513,102047173,13298650986,129.5,134.0,126.0,128.5,0.5,53656
2023-06-20,1513,62483275,8341294713,130.5,138.0,130.5,132.0,3.5,37934
2023-06-21,1513,25555022,3361667498,134.0,134.0,129.5,132.5,0.5,16824
2023-06-26,1513,29195834,3899912482,133.5,135.5,131.5,133.5,1.0,18096
2023-06-27,1513,65689424,8918351252,138.0,141.5,132.0,132.0,-1.5,38445
2023-06-28,1513,32579983,4236044285,132.5,134.0,127.5,129.0,-3.0,22151
2023-06-29,1513,15745629,2058071289,130.0,132.0,129.0,132.0,3.0,9588
2023-06-30,1513,29335751,3956410967,134.0,137.0,132.0,137.0,5.0,20271
2023-07-03,1513,23138873,3191483249,139.5,139.5,137.0,138.0,1.0,15337
2023-07-04,1513,27539003,3752401461,139.0,140.5,134.0,134.5,-3.5,19816
2023-07-05,1513,17907003,2358647156,134.0,134.5,130.5,130.5,-4.0,14649
2023-07-06,1513,13837416,1813174463,130.0,132.5,128.5,131.0,0.5,9715
2023-07-07,1513,11352446,1472907615,131.0,132.0,128.5,129.5,-1.5,8768
2023-07-10,1513,13630953,1792960386,130.0,133.5,129.0,131.5,2.0,9210
2023-07-11,1513,12274966,1633865472,133.5,135.0,132.0,132.5,1.0,8038
2023-07-12,1513,34705890,4708851693,134.0,138.0,132.0,135.0,2.5,22776
2023-07-13,1513,20789593,2794013972,136.5,137.0,132.5,134.0,-1.0,14642
2023-07-14,1513,47548577,6502971674,133.5,139.0,133.0,137.5,0.0,30327
2023-07-17,1513,63350845,9058851318,139.5,147.0,139.0,141.0,3.5,39826
2023-07-18,1513,39359755,5447584289,144.0,144.5,135.0,136.0,-5.0,29131
2023-07-19,1513,9826097,1203695999,122.5,122.5,122.5,122.5,-13.5,11020
2023-07-20,1513,7378354,815307393,110.5,110.5,110.5,110.5,-12.0,8939
2023-07-21,1513,141242863,15590194947,111.0,114.5,106.0,112.5,2.0,77946
2023-07-24,1513,62600867,6755318882,113.0,113.5,105.0,106.0,-6.5,39726
2023-07-25,1513,45258746,4983169048,107.5,113.0,106.0,111.5,5.5,29898
2023-07-26,1513,24102785,2632969424,111.5,112.5,108.0,108.0,-3.5,16437
2023-07-27,1513,18454050,2039229496,109.5,112.0,108.0,110.5,2.5,12218
2023-07-28,1513,17888124,1998627257,110.5,113.5,109.0,112.5,2.0,11575
2023-07-31,1513,42414692,4977647567,114.0,121.0,113.5,117.0,4.5,30788
2023-08-01,1513,30450352,3491362750,118.0,119.0,112.5,114.0,-3.0,20578
2023-08-02,1513,18717327,2111651617,113.5,116.0,110.5,110.5,-3.5,12781
2023-08-04,1513,21261601,2438551158,113.0,117.0,112.5,116.0,5.5,14061
2023-08-07,1513,14290615,1650226947,116.0,117.0,113.5,116.5,0.5,9621
2023-08-08,1513,12638140,1458031104,117.0,117.5,114.0,115.0,-1.5,8181
2023-08-09,1513,22376240,2622706106,115.5,119.5,115.0,116.0,1.0,14190
2023-08-10,1513,23702377,2728796000,118.0,118.5,112.0,114.0,-2.0,16093
2023-08-11,1513,10795737,1244315076,115.0,117.0,114.0,114.5,0.5,7322
2023-08-14,1513,21716136,2382001092,114.0,114.0,107.5,108.5,-6.0,15235
2023-08-15,1513,14425751,1611181334,109.5,113.5,109.0,111.5,3.0,9466
2023-08-16,1513,10267356,1126191718,110.0,111.5,108.0,110.5,-1.0,9250
2023-08-17,1513,12604620,1386991693,109.0,112.0,108.5,110.0,-0.5,8280
2023-08-18,1513,25406640,2888630690,111.0,116.0,110.5,113.0,3.0,17970
2023-08-21,1513,13739806,1566037212,113.0,115.5,112.5,113.5,0.5,8877
2023-08-22,1513,18173795,2023464916,113.5,114.5,110.0,110.0,-3.5,13000
2023-08-23,1513,9209772,1013550376,110.0,111.5,109.0,110.0,0.0,6013
2023-08-24,1513,29532876,3391465226,111.5,117.0,110.5,115.0,5.0,17173
2023-08-25,1513,12453110,1423880530,114.0,116.0,112.5,113.5,-1.5,7751
2023-08-28,1513,7878723,888749130,114.5,115.0,111.5,112.0,-1.5,5341
2023-08-29,1513,5216246,588415933,113.0,114.0,111.5,113.5,1.5,3607
2023-08-30,1513,4681877,530661698,114.0,114.5,112.5,112.5,-1.0,3411
2023-08-31,1513,4816288,545603218,113.0,114.5,112.5,113.5,1.0,3267
2023-09-01,1513,18503218,2102079252,114.5,116.0,111.0,111.5,-2.0,12187
2023-09-04,1513,6721030,743285293,111.5,111.5,110.0,110.5,-1.0,5314
2023-09-05,1513,4170359,461355406,110.5,111.5,110.0,110.5,0.0,3383
2023-09-06,1513,4611445,512159109,112.0,112.0,110.5,110.5,0.0,3389
2023-09-07,1513,8707067,950795320,111.0,111.0,108.0,108.5,-2.0,8026
2023-09-08,1513,7389277,791584609,108.5,108.5,106.0,107.0,-1.5,6405
2023-09-11,1513,11422749,1204891108,107.5,108.5,103.5,103.5,-3.5,9437
2023-09-12,1513,9159012,945478071,104.0,105.0,101.0,104.0,0.5,6021
2023-09-13,1513,6876572,705102240,104.0,104.0,101.5,103.0,-1.0,5636
2023-09-14,1513,3474973,360823673,103.5,104.5,103.0,104.0,1.0,2992
2023-09-15,1513,6118119,631155340,104.5,105.0,102.0,103.5,-0.5,4434
2023-09-18,1513,4721935,481723955,102.0,103.0,101.5,101.5,-2.0,4401
2023-09-19,1513,4475882,455248125,101.5,103.0,101.0,101.0,-0.5,3426
2023-09-20,1513,8780795,880917778,101.0,102.0,98.2,100.5,-0.5,7041
2023-09-21,1513,7046531,697070017,99.8,100.0,98.3,98.7,-1.8,7651
2023-09-22,1513,17004414,1739064508,99.2,105.0,98.8,102.0,3.3,11250
2023-09-25,1513,12922674,1367220782,103.5,107.0,103.0,106.5,4.5,9414
2023-09-26,1513,7759950,825046768,106.0,107.5,104.5,106.5,0.0,6546
2023-09-27,1513,8108487,862144104,107.0,107.5,105.0,106.0,-0.5,5689
2023-09-28,1513,5887968,628916263,106.0,107.5,105.5,107.5,1.5,3883
2023-10-02,1513,7689197,835180051,108.5,109.5,107.5,109.0,1.5,5142
2023-10-03,1513,10049898,1092974471,109.5,111.5,106.5,107.5,-1.5,6840
2023-10-04,1513,4441928,473459500,106.5,108.5,105.5,106.0,-1.5,3441
2023-10-05,1513,4347754,470477072,106.5,109.5,106.5,108.0,2.0,3284
2023-10-06,1513,3730353,398833221,108.0,108.0,106.0,106.5,-1.5,2553
2023-10-11,1513,4665918,494735543,108.0,108.5,105.0,105.0,-1.5,3536
2023-10-12,1513,2882298,304639032,105.5,106.5,105.0,106.0,1.0,1958
2023-10-13,1513,7286139,751346087,106.0,106.0,102.0,102.5,-3.5,6229
2023-10-16,1513,3124963,318250326,102.0,102.5,101.0,102.5,0.0,2523
2023-10-17,1513,6965626,705809801,104.0,104.5,100.0,100.0,-2.5,6822
2023-10-18,1513,6599880,656913584,100.5,101.0,99.0,99.0,-1.0,5921
2023-10-19,1513,5227902,513898297,98.7,99.7,98.0,98.1,-0.9,5458
2023-10-20,1513,10773955,1029957678,98.3,98.7,93.7,96.2,-1.9,10111
2023-10-23,1513,8453737,842630963,96.0,101.0,95.2,99.9,3.7,6349
2023-10-24,1513,4716412,472391593,100.0,101.5,99.3,100.0,0.1,3786
2023-10-25,1513,3169083,322529640,101.0,102.5,101.0,102.0,2.0,2746
2023-10-26,1513,2633640,265133840,101.0,102.0,100.0,100.0,-2.0,2328
2023-10-27,1513,2842552,283492507,101.0,101.0,99.1,99.1,-0.9,2655
2023-10-30,1513,4031932,395733648,99.9,99.9,97.2,97.6,-1.5,4136
2023-10-31,1513,8000276,761464758,98.6,98.8,93.0,93.2,-4.4,8388
2023-11-01,1513,6368712,598078046,93.7,94.9,93.0,94.5,1.3,4348
2023-11-02,1513,4812687,462683989,96.1,96.7,95.4,96.5,2.0,3115
2023-11-03,1513,3538973,345594265,97.5,98.5,96.9,98.3,1.8,2965
2023-11-06,1513,6315230,637951591,100.0,102.0,99.6,100.5,2.2,4368
2023-11-07,1513,4986793,507132061,101.5,103.0,100.5,102.5,2.0,3444
2023-11-08,1513,3983915,403021972,102.5,103.0,100.5,100.5,-2.0,2760
2023-11-09,1513,5982579,598556763,102.0,102.5,99.2,99.3,-1.2,4303
2023-11-10,1513,8099613,824745258,99.9,103.0,99.0,102.5,3.2,5518
2023-11-13,1513,4420038,449318676,103.0,103.5,100.5,101.0,-1.5,2811
2023-11-14,1513,3403449,345493914,102.0,102.5,100.5,102.0,1.0,2126
2023-11-15,1513,6465955,668257411,103.0,104.0,102.0,103.5,1.5,4581
2023-11-16,1513,2787666,286775629,103.5,104.0,101.5,103.0,-0.5,2229
2023-11-17,1513,2938624,305168543,103.5,104.5,103.0,104.0,1.0,2428
2023-11-20,1513,2483507,255575422,104.0,104.5,102.5,102.5,-1.5,1991
2023-11-21,1513,3177833,325816557,103.0,103.5,102.0,102.5,0.0,2324
2023-11-22,1513,1894236,194322419,102.0,103.5,101.5,102.5,0.0,1616
2023-11-23,1513,14893610,1584923832,103.0,108.5,102.5,106.5,4.0,10072
2023-11-24,1513,55225656,6271656285,110.0,117.0,108.0,117.0,10.5,32406
2023-11-27,1513,67570668,8181531834,121.0,124.5,118.0,119.0,2.0,40599
2023-11-28,1513,40783613,4994306945,119.5,124.5,119.5,124.0,5.0,25093
2023-11-29,1513,20331572,2475006190,123.5,124.5,120.5,121.0,-3.0,17339
2023-11-30,1513,22051889,2692876152,120.5,123.5,120.0,121.5,0.5,12147
2023-12-01,1513,18131718,2211922586,121.5,124.0,120.0,120.5,-1.0,11265
2023-12-04,1513,33537257,4176817622,121.5,126.5,120.0,126.5,6.0,20291
2023-12-05,1513,67213891,8650349515,126.0,133.0,124.0,129.5,3.0,42397
2023-12-06,1513,45949062,5901539683,130.5,132.0,126.0,126.5,-3.0,29160
2023-12-07,1513,60379928,7834058563,126.5,134.0,126.0,126.5,0.0,35623
2023-12-08,1513,22934721,2904177390,127.5,129.5,125.0,126.0,-0.5,14709
2023-12-11,1513,16630931,2082314157,127.0,128.0,123.5,126.0,0.0,9822
2023-12-12,1513,9947344,1255355168,126.0,128.0,125.0,125.0,-1.0,6822
2023-12-13,1513,16727048,2102441649,126.5,128.5,123.5,124.5,-0.5,9853
2023-12-14,1513,15817067,1980669873,126.5,127.0,124.0,125.0,0.5,9160
2023-12-15,1513,23534015,2893891511,125.5,127.0,120.0,122.0,-3.0,14818
2023-12-18,1513,8623576,1042890589,121.5,123.0,119.5,120.5,-1.5,6199
2023-12-19,1513,16934231,1986808141,120.5,121.0,116.0,117.0,-3.5,11223
2023-12-20,1513,6415119,752920747,117.5,118.5,116.5,117.5,0.5,4574
2023-12-21,1513,7066330,817309059,116.5,117.0,114.5,115.0,-2.5,5954
2023-12-22,1513,6573648,764040987,115.5,118.0,115.0,116.0,1.0,4130
2023-12-25,1513,7969240,941360569,116.5,119.5,116.5,117.5,1.5,4921
2023-12-26,1513,5988075,696379833,117.5,118.0,115.5,116.5,-1.0,4422
2023-12-27,1513,3369790,392272510,116.5,117.5,116.0,116.0,-0.5,2940
2023-12-28,1513,30401701,3652400454,117.0,123.0,116.5,119.0,3.0,18716
2023-12-29,1513,18103745,2100763716,119.0,119.5,114.0,116.5,-2.5,12165
2024-01-02,1513,11106441,1314502142,117.0,120.0,115.5,119.0,2.5,7256
2024-01-03,1513,9991889,1189461052,118.0,120.5,117.0,120.0,1.0,9150
2024-01-04,1513,11236416,1329919883,119.0,120.5,117.0,118.5,-1.5,6409
2024-01-05,1513,4685405,556821984,118.0,119.5,117.5,119.5,1.0,3237
2024-01-08,1513,10680929,1274544973,120.0,121.0,118.0,118.0,-1.5,5387
2024-01-09,1513,14600022,1748762070,120.5,122.0,118.0,120.0,2.0,8808
2024-01-10,1513,8339910,998126274,119.0,121.5,118.0,119.5,-0.5,5197
2024-01-11,1513,7613947,906814041,120.0,120.5,118.0,119.0,-0.5,4430
2024-01-12,1513,15414664,1864572852,120.0,122.5,119.5,120.5,1.5,9165
2024-01-15,1513,42844405,5267650003,122.0,126.0,120.0,121.5,1.0,22951
2024-01-16,1513,10231612,1225866805,121.5,122.0,118.5,118.5,-3.0,7129
2024-01-17,1513,9955887,1159031805,118.5,119.0,115.0,115.0,-3.5,8668
2024-01-18,1513,4597892,530461482,115.5,116.5,114.0,115.5,0.5,3585
2024-01-19,1513,4722260,547634629,116.0,117.5,115.5,115.5,0.0,3308
2024-01-22,1513,7097114,832276353,116.5,119.0,115.0,118.5,3.0,4615
2024-01-23,1513,11451355,1381789147,118.5,122.0,118.5,120.5,2.0,7236
2024-01-24,1513,9349576,1123593377,121.0,121.5,119.0,119.5,-1.0,6660
2024-01-25,1513,6294639,748320326,120.0,120.5,118.0,118.0,-1.5,3828
2024-01-26,1513,3681973,437209648,118.5,119.5,118.0,119.0,1.0,2460
2024-01-29,1513,6129575,735944550,119.0,121.0,118.5,120.5,1.5,3193
2024-01-30,1513,7882241,944749363,120.5,122.0,118.5,118.5,-2.0,4909
2024-01-31,1513,7654373,909871965,118.5,120.0,117.0,119.5,1.0,4998
2024-02-01,1513,26436998,3247136759,119.0,126.0,119.0,126.0,6.5,15793
2024-02-02,1513,38527432,4894327261,128.5,130.0,124.0,124.5,-1.5,22333
2024-02-05,1513,12684327,1564152311,126.0,126.0,122.0,122.5,-2.0,8900
2024-02-15,1513,17578388,2122468588,123.0,123.0,119.0,120.5,-2.0,10368
2024-02-16,1513,42722224,5432826564,121.5,130.0,121.5,129.0,8.5,24461
2024-02-19,1513,60438264,7967379976,131.0,136.0,129.0,129.5,0.5,32689
